0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -2.389650526275296719e-38 -2.090826319251080982e-37 -6.908528779125785999e-37 -7.535253127374063113e-37 3.897982028229603941e-36 2.282249545784393100e-35 5.472707378766942262e-35 1.133973657600743972e-35 -4.339588106964985652e-34 -1.804807373820491980e-33 -3.501936526369785369e-33 7.552324829535167790e-34 3.006114625497676879e-32 1.101349221798126148e-31 2.016886405869682158e-31 -1.736287440769076209e-32 -1.468233445419993779e-30 -5.416748686329246306e-30 -1.059630254904674494e-29 -4.535249798466823929e-30 5.001888931833652799e-29 2.125195082377045969e-28 4.784832353944147209e-28 4.935145408313737805e-28 -9.703725802422173324e-28 -6.299183365496053211e-27 -1.727869003724803579e-26 -2.761738858676586429e-26 -6.297598710337811393e-27 1.220480479574932139e-25 4.628401251846260123e-25 1.010186284587760846e-24 1.240202347332103468e-24 -5.964971241790615003e-25 -7.990013966132658238e-24 -2.473785915011131081e-23 -4.798047347514326523e-23 -5.151908261491126231e-23 3.925026658847630029e-23 3.595386425233756926e-22 1.042200820764127852e-21 1.965667094348692751e-21 2.194289031614230867e-21 -8.269350937957739289e-22 -1.168416445141376507e-20 -3.524939384397802671e-20 -6.963066163508165087e-20 -9.042071542060827663e-20 -2.692712162314634581e-20 2.556552902050864380e-19 9.278136481174273466e-19 2.045702027266117849e-18 3.186157651284056621e-18 2.833499950470036461e-18 -2.277698892127027862e-18 -1.714538945541533134e-17 -4.631200284716170158e-17 -8.730612771066899249e-17 -1.178215418092443297e-16 -7.775231736713463090e-17 1.449482748708757303e-16 7.016839993295937231e-16 1.703468383739597039e-15 3.022865347656255794e-15 3.945141502164576514e-15 2.718994395411143683e-15 -3.758837875965414035e-15 -1.959509079519153318e-14 -4.801602434341585568e-14 -8.689744209573399547e-14 -1.210441659014668825e-13 -1.120837228368518068e-13 9.916567079212151858e-15 3.438844803534124583e-13 9.889835261497892382e-13 1.970388695954339298e-12 3.103793264069842905e-12 3.801603996878011316e-12 2.866028811845944269e-12 -1.616034237851560196e-12 -1.207159979615957113e-11 -3.064667616903271607e-11 -5.751066636805468590e-11 -8.807692075674111720e-11 -1.093188178868942373e-10 -9.603472184149808299e-11 -8.896262199131754755e-12 2.027511075697319143e-10 5.894400523231979605e-10 1.177467345847560409e-09 1.929537196687647338e-09 2.691342704252974727e-09 3.131762627006651201e-09 2.693300693579203653e-09 5.793892587924176496e-10 -4.186432978059428933e-09 -1.259150295140898379e-08 -2.532384968390033464e-08 -4.230901495816397073e-08 -6.211524095078857499e-08 -8.129163830972174765e-08 -9.374914355930741294e-08 -9.032737580128014088e-08 -5.869751618092777790e-08 1.628259838071244303e-08 1.517250325377972331e-07 3.654639328942721477e-07 6.746259373358043376e-07 1.094362573894613888e-06 1.637150376154750120e-06 2.313028517164639197e-06 3.130992126898490824e-06 4.101502327102934942e-06 5.239772690401878208e-06 6.569201104866806418e-06 8.124166924972087145e-06 9.951452739187516272e-06 1.210981281474232674e-05 1.466771300329128280e-05 1.769974733178969473e-05 2.128283085767179728e-05 2.549334749346598983e-05 3.040641422558110207e-05 3.609782652347348630e-05 4.264841481926850975e-05 5.014971975469961762e-05 5.870922905160114169e-05 6.845327152404934168e-05 7.952602754812687635e-05 9.208433039020746946e-05 1.062888186424970627e-04 1.222935388796031475e-04 1.402363704983144999e-04 1.602325355634093285e-04 1.823725469876080751e-04 2.067240129690617323e-04 2.333358133910223842e-04 2.622413740027695894e-04 2.934581716544926167e-04 3.269819426350295544e-04 3.627747355494648218e-04 4.007496463600546122e-04 4.407551023177802563e-04 4.825617943424731493e-04 5.258567398414015770e-04 5.702426424250006676e-04 6.152435671538114548e-04 6.603111396543681622e-04 7.048299885354936123e-04 7.481182692572474480e-04 7.894234149716794491e-04 8.279156754724681377e-04 8.626838680356740952e-04 8.927353192120790482e-04 9.170068078674376011e-04 9.343838901259005070e-04 9.437273256480693817e-04 9.439022978767752647e-04 9.338059462606906891e-04 9.123901836574077606e-04 8.786793332546949387e-04 8.317846222780644894e-04 7.709215860813856125e-04 6.954306736588478088e-04 6.048063514754176140e-04 4.987309803254902363e-04 3.771104966290295124e-04 2.401051751803606749e-04 8.815212640911340714e-05 -7.802384061506018043e-05 -2.574095560703426600e-04 -4.487096448428928852e-04 -6.503554177470505238e-04 -8.605133043602108955e-04 -1.077093183994293213e-03 -1.297758310101926327e-03 -1.519942888990044594e-03 -1.740878680720925331e-03 -1.957635395228862762e-03 -2.167170867323875427e-03 -2.366387518122792244e-03 -2.552193822339177132e-03 -2.721560187637805939e-03 -2.871574368327856064e-03 -2.999489195644855499e-03 -3.102773334830999374e-03 -3.179156687110662460e-03 -3.226681146770715714e-03 -3.243745770305395126e-03 -3.229151712730526924e-03 -3.182140411809086800e-03 -3.102417569607496262e-03 -2.990171080455183983e-03 -2.846070798113942146e-03 -2.671260386705398560e-03 -2.467339858412742615e-03 -2.236338797956705093e-03 -1.980689121410250664e-03 -1.703185727819800377e-03 -1.406949013471603394e-03 -1.095373765565454960e-03 -7.720732828602194786e-04 -4.408152308315038681e-04 -1.054546301020309329e-04 2.301340427948161960e-04 5.621209857054054737e-04 8.867803262546658516e-04 1.200545229949057102e-03 1.500058569945394993e-03 1.782222068868577480e-03 2.044241642579436302e-03 2.283665584400296211e-03 2.498416230082511902e-03 2.686807187274098396e-03 2.847553463652729988e-03 2.979772631078958511e-03 3.082979470491409302e-03 3.157079452648758888e-03 3.202357096597552299e-03 3.219458274543285370e-03 3.209364134818315506e-03 3.173355013132095337e-03 3.112972714006900787e-03 3.029976971447467804e-03 2.926304005086421967e-03 2.804032061249017715e-03 2.665345557034015656e-03 2.512501552700996399e-03 2.347795758396387100e-03 2.173526445403695107e-03 1.991956960409879684e-03 1.805284991860389709e-03 1.615613582544028759e-03 1.424929592758417130e-03 1.235087169334292412e-03 1.047797035425901413e-03 8.646152564324438572e-04 6.869387580081820488e-04 5.159989232197403908e-04 3.528597007971256971e-04 1.984161790460348129e-04 5.339702329365536571e-05 -8.163112215697765350e-05 -2.062559942714869976e-04 -3.202096268068999052e-04 -4.233565705362707376e-04 -5.156817496754229069e-04 -5.972784711048007011e-04 -6.683373358100652695e-04 -7.291353540495038033e-04 -7.800249732099473476e-04 -8.214222034439444542e-04 -8.537952671758830547e-04 -8.776527829468250275e-04 -8.935348014347255230e-04 -9.020031429827213287e-04 -9.036337723955512047e-04 -8.990092319436371326e-04 -8.887094445526599884e-04 -8.733044378459453583e-04 -8.533473592251539230e-04 -8.293698774650692940e-04 -8.018803782761096954e-04 -7.713615777902305126e-04 -7.382701151072978973e-04 -7.030342239886522293e-04 -6.660499493591487408e-04 -6.276778294704854488e-04 -5.882398691028356552e-04 -5.480182589963078499e-04 -5.072558997198939323e-04 -4.661587590817362070e-04 -4.248978802934288979e-04 -3.836110117845237255e-04 -3.424032474867999554e-04 -3.013458626810461283e-04 -2.604755281936377287e-04 -2.197937428718432784e-04 -1.792672555893659592e-04 -1.388301461702212691e-04 -9.838627011049538851e-05 -5.781172512797638774e-05 -1.695621358521748334e-05 2.435656097077298909e-05 6.632885924773290753e-05 1.091885351343080401e-04 1.531874877400696278e-04 1.985993876587599516e-04 2.457168884575366974e-04 2.948495093733072281e-04 3.463224275037646294e-04 4.004748479928821325e-04 4.576587234623730183e-04 5.182351451367139816e-04 5.825698026455938816e-04 6.510272505693137646e-04 7.239655242301523685e-04 8.017311338335275650e-04 8.846547571010887623e-04 9.730470483191311359e-04 1.067193108610808849e-03 1.167345559224486351e-03 1.273715635761618614e-03 1.386464340612292290e-03 1.505692489445209503e-03 1.631431165151298046e-03 1.763633685186505318e-03 1.902166986837983131e-03 2.046803245320916176e-03 2.197212772443890572e-03 2.352952724322676659e-03 2.513460116460919380e-03 2.678040880709886551e-03 2.845863113179802895e-03 3.015950554981827736e-03 3.187176771461963654e-03 3.358260029926896095e-03 3.527763299643993378e-03 3.694089595228433609e-03 3.855484770610928535e-03 4.010035656392574310e-03 4.155677743256092072e-03 4.290198907256126404e-03 4.411252215504646301e-03 4.516362678259611130e-03 4.602941218763589859e-03 4.668299108743667603e-03 4.709662869572639465e-03 4.724194761365652084e-03 4.709012340754270554e-03 4.661213606595993042e-03 4.577906336635351181e-03 4.456229507923126221e-03 4.293386824429035187e-03 4.086668137460947037e-03 3.833483671769499779e-03 3.531389171257615089e-03 3.178118728101253510e-03 2.771615283563733101e-03 2.310062060132622719e-03 1.791912131011486053e-03 1.215920317918062210e-03 5.811687442474067211e-04 -1.129059091908857226e-04 -8.664873312227427959e-04 -1.679355511441826820e-03 -2.550864359363913536e-03 -3.479920560494065285e-03 -4.464964848011732101e-03 -5.503953900188207626e-03 -6.594345904886722565e-03 -7.733090780675411224e-03 -8.916611783206462860e-03 -1.014080829918384552e-02 -1.140103396028280258e-02 -1.269210688769817352e-02 -1.400830131024122238e-02 -1.534334663301706314e-02 -1.669043861329555511e-02 -1.804224215447902679e-02 -1.939090155065059662e-02 -2.072804979979991913e-02 -2.204483002424240112e-02 -2.333191223442554474e-02 -2.457950823009014130e-02 -2.577741816639900208e-02 -2.691505849361419678e-02 -2.798149548470973969e-02 -2.896549738943576813e-02 -2.985558286309242249e-02 -3.064008429646492004e-02 -3.130720183253288269e-02 -3.184507414698600769e-02 -3.224185854196548462e-02 -3.248583897948265076e-02 -3.256546705961227417e-02 -3.246951475739479065e-02 -3.218715265393257141e-02 -3.170806542038917542e-02 -3.102258034050464630e-02 -3.012178465723991394e-02 -2.899764291942119598e-02 -2.764314413070678711e-02 -2.605243027210235596e-02 -2.422093227505683899e-02 -2.214550040662288666e-02 -1.982454024255275726e-02 -1.725813932716846466e-02 -1.444819942116737366e-02 -1.139854080975055695e-02 -8.115027099847793579e-03 -4.605651367455720901e-03 -8.806297555565834045e-04 3.047539386898279190e-03 7.164012175053358078e-03 1.145156938582658768e-02 1.589060388505458832e-02 2.045910991728305817e-02 2.513273805379867554e-02 2.988483570516109467e-02 3.468651697039604187e-02 3.950680047273635864e-02 4.431272670626640320e-02 4.906953126192092896e-02 5.374084040522575378e-02 5.828886479139328003e-02 6.267470121383666992e-02 6.685855984687805176e-02 7.080011814832687378e-02 7.445880770683288574e-02 7.779417932033538818e-02 8.076627552509307861e-02 8.333603292703628540e-02 8.546569198369979858e-02 8.711919188499450684e-02 8.826257288455963135e-02 8.886446803808212280e-02 8.889652788639068604e-02 8.833375573158264160e-02 8.715502172708511353e-02 8.534340560436248779e-02 8.288657665252685547e-02 7.977716624736785889e-02 7.601308822631835938e-02 7.159777730703353882e-02 6.654050201177597046e-02 6.085650622844696045e-02 5.456718802452087402e-02 4.770017042756080627e-02 4.028933495283126831e-02 3.237479552626609802e-02 2.400279231369495392e-02 1.522552873939275742e-02 6.100934930145740509e-03 -3.307648934423923492e-03 -1.293184515088796616e-02 -2.269870042800903320e-02 -3.253120556473731995e-02 -4.234888777136802673e-02 -5.206844210624694824e-02 -6.160449236631393433e-02 -7.087031751871109009e-02 -7.977869361639022827e-02 -8.824273198843002319e-02 -9.617679566144943237e-02 -1.034974008798599243e-01 -1.101241707801818848e-01 -1.159807592630386353e-01 -1.209957599639892578e-01 -1.251036971807479858e-01 -1.282458454370498657e-01 -1.303711086511611938e-01 -1.314368695020675659e-01 -1.314096450805664062e-01 -1.302658021450042725e-01 -1.279921680688858032e-01 -1.245864182710647583e-01 -1.200575605034828186e-01 -1.144261360168457031e-01 -1.077243983745574951e-01 -9.999634325504302979e-02 -9.129750728607177734e-02 -8.169482648372650146e-02 -7.126614451408386230e-02 -6.009975820779800415e-02 -4.829366877675056458e-02 -3.595482558012008667e-02 -2.319815754890441895e-02 -1.014551240950822830e-02 3.075521672144532204e-03 1.633291691541671753e-02 2.949157170951366425e-02 4.241478443145751953e-02 5.496577918529510498e-02 6.700927019119262695e-02 7.841304689645767212e-02 8.904962986707687378e-02 9.879781305789947510e-02 1.075442582368850708e-01 1.151850223541259766e-01 1.216269582509994507e-01 1.267890930175781250e-01 1.306038200855255127e-01 1.330180466175079346e-01 1.339940428733825684e-01 1.335103362798690796e-01 1.315621584653854370e-01 1.281619369983673096e-01 1.233394145965576172e-01 1.171416640281677246e-01 1.096327379345893860e-01 1.008932664990425110e-01 9.101969003677368164e-02 8.012332767248153687e-02 6.832927465438842773e-02 5.577497929334640503e-02 4.260871931910514832e-02 2.898789383471012115e-02 1.507711783051490784e-02 1.046215882524847984e-03 -1.293190848082304001e-02 -2.668347582221031189e-02 -4.003611207008361816e-02 -5.282112210988998413e-02 -6.487577408552169800e-02 -7.604556530714035034e-02 -8.618633449077606201e-02 -9.516641497611999512e-02 -1.028684899210929871e-01 -1.091914027929306030e-01 -1.140516847372055054e-01 -1.173849552869796753e-01 -1.191469803452491760e-01 -1.193145364522933960e-01 -1.178859472274780273e-01 -1.148813441395759583e-01 -1.103426069021224976e-01 -1.043329983949661255e-01 -9.693650901317596436e-02 -8.825679868459701538e-02 -7.841600477695465088e-02 -6.755306571722030640e-02 -5.582195520401000977e-02 -4.338954016566276550e-02 -3.043328970670700073e-02 -1.713879592716693878e-02 -3.697099862620234489e-03 9.698054753243923187e-03 2.285306155681610107e-02 3.557732701301574707e-02 4.768610373139381409e-02 5.900332704186439514e-02 6.936429440975189209e-02 7.861821353435516357e-02 8.663059771060943604e-02 9.328542649745941162e-02 9.848695993423461914e-02 1.021614149212837219e-01 1.042581722140312195e-01 1.047507226467132568e-01 1.036371588706970215e-01 1.009404361248016357e-01 9.670802950859069824e-02 9.101139754056930542e-02 8.394491672515869141e-02 7.562451064586639404e-02 6.618595868349075317e-02 5.578275024890899658e-02 4.458373785018920898e-02 3.277048468589782715e-02 2.053438872098922729e-02 8.073618635535240173e-03 -4.410074092447757721e-03 -1.671464368700981140e-02 -2.864105813205242157e-02 -3.999656438827514648e-02 -5.059789121150970459e-02 -6.027434021234512329e-02 -6.887062638998031616e-02 -7.624953240156173706e-02 -8.229425549507141113e-02 -8.691041916608810425e-02 -9.002772718667984009e-02 -9.160121530294418335e-02 -9.161204099655151367e-02 -9.006794542074203491e-02 -8.700308948755264282e-02 -8.247758448123931885e-02 -7.657646387815475464e-02 -6.940832734107971191e-02 -6.110344082117080688e-02 -5.181153491139411926e-02 -4.169922694563865662e-02 -3.094714879989624023e-02 -1.974675804376602173e-02 -8.297024294734001160e-03 3.199103754013776779e-03 1.453828345984220505e-02 2.552038244903087616e-02 3.595207259058952332e-02 4.565026238560676575e-02 5.444543808698654175e-02 6.218468397855758667e-02 6.873447448015213013e-02 7.398312538862228394e-02 7.784279435873031616e-02 8.025113493204116821e-02 8.117243647575378418e-02 8.059826493263244629e-02 7.854768633842468262e-02 7.506686449050903320e-02 7.022824138402938843e-02 6.412921100854873657e-02 5.689028650522232056e-02 4.865287244319915771e-02 3.957662731409072876e-02 2.983642369508743286e-02 1.961913146078586578e-02 9.120019152760505676e-03 -1.460892381146550179e-03 -1.192264351993799210e-02 -2.206716500222682953e-02 -3.170304372906684875e-02 -4.064917564392089844e-02 -4.873824864625930786e-02 -5.581993982195854187e-02 -6.176382303237915039e-02 -6.646184623241424561e-02 -6.983043253421783447e-02 -7.181209325790405273e-02 -7.237651944160461426e-02 -7.152114063501358032e-02 -6.927117705345153809e-02 -6.567910313606262207e-02 -6.082363054156303406e-02 -5.480805784463882446e-02 -4.775828123092651367e-02 -3.982021659612655640e-02 -3.115693479776382446e-02 -2.194535173475742340e-02 -1.237269677221775055e-02 -2.632749965414404869e-03 7.078039925545454025e-03 1.656453497707843781e-02 2.563680522143840790e-02 3.411401063203811646e-02 4.182799533009529114e-02 4.862671718001365662e-02 5.437732487916946411e-02 5.896882712841033936e-02 6.231432780623435974e-02 6.435277312994003296e-02 6.505018472671508789e-02 6.440030038356781006e-02 6.242465227842330933e-02 5.917210504412651062e-02 5.471778661012649536e-02 4.916148632764816284e-02 4.262552410364151001e-02 3.525219857692718506e-02 2.720073424279689789e-02 1.864396408200263977e-02 9.764638729393482208e-03 7.515859324485063553e-04 -8.204276673495769501e-03 -1.691399887204170227e-02 -2.519455738365650177e-02 -3.287277370691299438e-02 -3.978893160820007324e-02 -4.580019041895866394e-02 -5.078355967998504639e-02 -5.463853105902671814e-02 -5.728916078805923462e-02 -5.868567526340484619e-02 -5.880546942353248596e-02 -5.765353143215179443e-02 -5.526231974363327026e-02 -5.169096216559410095e-02 -4.702394455671310425e-02 -4.136921465396881104e-02 -3.485577926039695740e-02 -2.763085253536701202e-02 -1.985661126673221588e-02 -1.170658692717552185e-02 -3.361867275089025497e-03 4.992923699319362640e-03 1.317368168383836746e-02 2.100089192390441895e-02 2.830357663333415985e-02 3.492306917905807495e-02 4.071648791432380676e-02 4.555989056825637817e-02 4.935099184513092041e-02 5.201138928532600403e-02 5.348823592066764832e-02 5.375541374087333679e-02 5.281401425600051880e-02 5.069227144122123718e-02 4.744485020637512207e-02 4.315156862139701843e-02 3.791552782058715820e-02 3.186072409152984619e-02 2.512919157743453979e-02 1.787774078547954559e-02 1.027436181902885437e-02 2.494367305189371109e-03 -5.283622536808252335e-03 -1.288176327943801880e-02 -2.012705802917480469e-02 -2.685530297458171844e-02 -3.291484341025352478e-02 -3.817002847790718079e-02 -4.250428080558776855e-02 -4.582275077700614929e-02 -4.805447161197662354e-02 -4.915390536189079285e-02 -4.910195618867874146e-02 -4.790634289383888245e-02 -4.560136795043945312e-02 -4.224701970815658569e-02 -3.792753815650939941e-02 -3.274936974048614502e-02 -2.683860994875431061e-02 -2.033803984522819519e-02 -1.340369228273630142e-02 -6.201165728271007538e-03 1.098298002034425735e-03 8.321866393089294434e-03 1.529920101165771484e-02 2.186647616326808929e-02 2.787024714052677155e-02 3.317105397582054138e-02 3.764670714735984802e-02 4.119514673948287964e-02 4.373681545257568359e-02 4.521649703383445740e-02 4.560459405183792114e-02 4.489773139357566833e-02 4.311880469322204590e-02 4.031633585691452026e-02 3.656325116753578186e-02 3.195506706833839417e-02 2.660751342773437500e-02 2.065370790660381317e-02 1.424087584018707275e-02 7.526763714849948883e-03 6.757790688425302505e-04 -6.145010702311992645e-03 -1.276994589716196060e-02 -1.903880015015602112e-02 -2.480066940188407898e-02 -2.991763129830360413e-02 -3.426807746291160583e-02 -3.774963691830635071e-02 -4.028165712952613831e-02 -4.180708900094032288e-02 -4.229386150836944580e-02 -4.173556342720985413e-02 -4.015157371759414673e-02 -3.758648410439491272e-02 -3.410894423723220825e-02 -2.980989404022693634e-02 -2.480025961995124817e-02 -1.920814253389835358e-02 -1.317560579627752304e-02 -6.855092011392116547e-03 -4.056079778820276260e-04 6.011252291500568390e-03 1.223533973097801208e-02 1.811195537447929382e-02 2.349570207297801971e-02 2.825409546494483948e-02 3.227085247635841370e-02 3.544876724481582642e-02 3.771210461854934692e-02 3.900844603776931763e-02 0.000000000000000000e+00
